chrom	start	end	acc	score	strand	FC	feat_chrom	feat_start	feat_end	feat_acc	feat_score	feat_strand	feat_FC	distance
1	30409000	30409002	pCAMTA2-22C-mock_S1_peak_17694	32.5	.	30409001	1	30408999	30410500	AT1G80930	.	-	CDS	0
1	30414461	30414463	pCAMTA3-22C-mock_S4_peak_19872	36.0	.	30414462	1	30414435	30415936	AT1G80950	.	-	CDS	0
2	79945	79947	pCAMTA2-22C-mock_S1_peak_17719	25.5	.	79946	2	79178	80679	AT2G01090	.	+	CDS	0
2	81313	81315	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_17186	46.0	.	81314	2	81244	82745	AT2G01100	.	+	CDS	0
2	85960	85962	pCAMTA3-22C-cycloheximide_S6_peak_14768	27.0	.	85961	2	84588	86089	AT2G01110	.	-	CDS	0
2	94169	94171	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_17200	30.0	.	94170	2	94135	95636	AT2G01130	.	-	CDS	0
2	95993	95995	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_13512	28.0	.	95994	2	95991	97492	AT2G01140	.	-	CDS	0
2	109073	109075	pCAMTA3-22C-cycloheximide_S6_peak_14787	27.0	.	109074	2	108055	109556	AT2G01180	.	-	CDS	0
2	115502	115504	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_17219	31.0	.	115503	2	114022	115523	AT2G01190	.	+	CDS	0
2	118280	118282	pCAMTA3-22C-cycloheximide_S6_peak_14796	25.5	.	118281	2	117384	118885	AT2G01200	.	+	CDS	0
2	121814	121816	pCAMTA3-22C-mock_S4_peak_19946	35.0	.	121815	2	121234	122735	AT2G01210	.	-	CDS	0
2	123569	123571	pCAMTA3-22C-mock_S4_peak_19948	41.5	.	123570	2	122300	123801	AT2G01220	.	+	CDS	0
2	134211	134213	pCAMTA3-22C-mock_S4_peak_19954	30.5	.	134212	2	133764	135265	AT2G01250	.	-	CDS	0
2	144534	144536	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_13543	29.5	.	144535	2	143309	144810	AT2G01275	.	-	CDS	0
2	150342	150344	pCAMTA2-22C-mock_S1_peak_17780	26.5	.	150343	2	149489	150990	AT2G01290	.	-	CDS	0
2	151592	151594	pCAMTA2-22C-mock_S1_peak_17782	32.0	.	151593	2	151191	152692	AT2G01300	.	-	CDS	0
2	153539	153541	pCAMTA2-22C-mock_S1_peak_17785	36.0	.	153540	2	152142	153643	AT2G01310	.	-	CDS	0
2	164451	164453	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_17257	28.0	.	164452	2	163013	164514	AT2G01340	.	+	CDS	0
2	172473	172475	pCAMTA3-22C-cycloheximide_S6_peak_14829	29.0	.	172474	2	171255	172756	AT2G01390	.	+	CDS	0
2	183238	183240	pCAMTA3-22C-mock_S4_peak_19998	26.0	.	183239	2	182699	184200	AT2G01420	.	-	CDS	0
2	199276	199278	pCAMTA2-22C-mock_S1_peak_17824	31.0	.	199277	2	198556	200057	AT2G01440	.	-	CDS	0
2	206340	206342	pCAMTA3-22C-mock_S4_peak_20018	27.0	.	206341	2	205135	206636	AT2G01460	.	+	CDS	0
2	217310	217312	pCAMTA3-22C-mock_S4_peak_20029	27.0	.	217311	2	215979	217480	AT2G01480	.	+	CDS	0
2	221278	221280	pCAMTA3-22C-cycloheximide_S6_peak_14866	36.0	.	221279	2	220315	221816	AT2G01490	.	+	CDS	0
2	226109	226111	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_13593	25.5	.	226110	2	225497	226998	AT2G01500	.	-	CDS	0
2	239524	239526	pCAMTA3-22C-cycloheximide_S6_peak_14877	26.0	.	239525	2	238814	240315	AT2G01530	.	+	CDS	0
2	243193	243195	pCAMTA2-22C-mock_S1_peak_17852	34.0	.	243194	2	242733	244234	AT2G01540	.	-	CDS	0
2	266783	266785	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_13604	30.5	.	266784	2	265674	267175	AT2G01590	.	+	CDS	0
2	297755	297757	pCAMTA3-22C-mock_S4_peak_20086	26.0	.	297756	2	297318	298819	AT2G01670	.	-	CDS	0
2	320861	320863	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_17356	35.0	.	320862	2	319516	321017	AT2G01720	.	-	CDS	0
2	320861	320863	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_17356	35.0	.	320862	2	319596	321097	AT2G01730	.	+	CDS	0
2	339491	339493	pCAMTA2-22C-mock_S1_peak_17914	46.0	.	339492	2	339371	340872	AT2G01780	.	-	CDS	0
2	345374	345376	pCAMTA2-22C-mock_S1_peak_17915	26.0	.	345375	2	344754	346255	AT2G01800	.	-	CDS	0
2	388730	388732	pCAMTA3-22C-mock_S4_peak_20134	27.5	.	388731	2	387282	388783	AT2G01860	.	+	CDS	0
2	426316	426318	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_17402	31.0	.	426317	2	425051	426552	AT2G01920	.	+	CDS	0
2	426316	426318	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_17402	31.0	.	426317	2	425178	426679	AT2G01918	.	-	CDS	0
2	432288	432290	pCAMTA3-22C-cycloheximide_S6_peak_14951	29.0	.	432289	2	431651	433152	AT2G01940	.	+	CDS	0
2	443962	443964	pCAMTA2-22C-mock_S1_peak_17966	31.0	.	443963	2	443736	445237	AT2G01950	.	-	CDS	0
2	457293	457295	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_13669	30.0	.	457294	2	456069	457570	AT2G01980	.	+	CDS	0
2	466965	466967	pCAMTA3-22C-cycloheximide_S6_peak_14959	26.0	.	466966	2	465997	467498	AT2G01990	.	-	CDS	0
2	476527	476529	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_13672	27.5	.	476528	2	475995	477496	AT2G02010	.	-	CDS	0
2	490404	490406	pCAMTA3-22C-mock_S4_peak_20178	26.0	.	490405	2	489023	490524	AT2G02050	.	+	CDS	0
2	497801	497803	pCAMTA2-22C-mock_S1_peak_17982	36.0	.	497802	2	497024	498525	AT2G02061	.	+	CDS	0
2	505530	505532	pCAMTA2-22C-mock_S1_peak_17985	33.0	.	505531	2	504522	506023	AT2G02070	.	+	CDS	0
2	521417	521419	pCAMTA3-22C-mock_S4_peak_20189	32.0	.	521418	2	520670	522171	AT2G02080	.	-	CDS	0
2	522934	522936	pCAMTA3-22C-cycloheximide_S6_peak_14974	37.0	.	522935	2	522480	523981	AT2G02090	.	+	CDS	0
2	552501	552503	pCAMTA3-22C-mock_S4_peak_20208	31.0	.	552502	2	552125	553626	AT2G02150	.	-	CDS	0
2	556424	556426	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_13699	31.0	.	556425	2	555399	556900	AT2G02160	.	-	CDS	0
2	587374	587376	pCAMTA3-22C-mock_S4_peak_20229	28.0	.	587375	2	586624	588125	AT2G02220	.	-	CDS	0
2	592408	592410	pCAMTA2-22C-mock_S1_peak_18027	36.0	.	592409	2	591095	592596	AT2G02230	.	-	CDS	0
2	619052	619054	pCAMTA2-22C-mock_S1_peak_18045	35.0	.	619053	2	618309	619810	AT2G02350	.	-	CDS	0
2	620930	620932	pCAMTA3-22C-mock_S4_peak_20255	31.5	.	620931	2	620236	621737	AT2G02360	.	-	CDS	0
2	620930	620932	pCAMTA3-22C-mock_S4_peak_20255	31.5	.	620931	2	620840	622341	AT2G02370	.	+	CDS	0
2	621349	621351	pCAMTA3-22C-cycloheximide_S6_peak_15018	25.5	.	621350	2	620236	621737	AT2G02360	.	-	CDS	0
2	621349	621351	pCAMTA3-22C-cycloheximide_S6_peak_15018	25.5	.	621350	2	620840	622341	AT2G02370	.	+	CDS	0
2	648063	648065	pCAMTA3-22C-mock_S4_peak_20274	43.0	.	648064	2	647043	648544	AT2G02450	.	+	CDS	0
2	661527	661529	pCAMTA3-22C-cycloheximide_S6_peak_15035	34.0	.	661528	2	660092	661593	AT2G02480	.	+	CDS	0
2	669843	669845	pCAMTA3-22C-cycloheximide_S6_peak_15041	29.0	.	669844	2	668775	670276	AT2G02498	.	+	CDS	0
2	672816	672818	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_13741	27.0	.	672817	2	672337	673838	AT2G02510	.	+	CDS	0
2	672816	672818	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_13741	27.0	.	672817	2	672624	674125	AT2G02500	.	-	CDS	0
2	700762	700764	pCAMTA2-22C-mock_S1_peak_18080	32.0	.	700763	2	700294	701795	AT2G02570	.	-	CDS	0
2	738283	738285	pCAMTA3-22C-cycloheximide_S6_peak_15053	27.0	.	738284	2	737503	739004	AT2G02660	.	+	CDS	0
2	746141	746143	pCAMTA3-22C-mock_S4_peak_20304	30.5	.	746142	2	744774	746275	AT2G02680	.	+	CDS	0
2	760203	760205	pCAMTA3-22C-cycloheximide_S6_peak_15066	29.5	.	760204	2	760108	761609	AT2G02710	.	-	CDS	0
2	806672	806674	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_17579	25.5	.	806673	2	806639	808140	AT2G02820	.	-	CDS	0
2	828084	828086	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_17582	31.5	.	828085	2	827220	828721	AT2G02850	.	-	CDS	0
2	846552	846554	pCAMTA2-22C-mock_S1_peak_18144	29.0	.	846553	2	846116	847617	AT2G02890	.	-	CDS	0
2	884042	884044	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_17617	26.0	.	884043	2	883581	885082	AT2G03020	.	-	CDS	0
2	940383	940385	pCAMTA3-22C-mock_S4_peak_20421	27.0	.	940384	2	939743	941244	AT2G03130	.	+	CDS	0
2	941041	941043	pCAMTA3-22C-cycloheximide_S6_peak_15122	33.5	.	941042	2	939743	941244	AT2G03130	.	+	CDS	0
2	941041	941043	pCAMTA3-22C-cycloheximide_S6_peak_15122	33.5	.	941042	2	940999	942500	AT2G03140	.	+	CDS	0
2	942482	942484	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_13823	38.5	.	942483	2	940999	942500	AT2G03140	.	+	CDS	0
2	968016	968018	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_17652	26.5	.	968017	2	967391	968892	AT2G03200	.	-	CDS	0
2	968498	968500	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_17653	26.0	.	968499	2	967391	968892	AT2G03200	.	-	CDS	0
2	977594	977596	pCAMTA3-22C-mock_S4_peak_20456	29.0	.	977595	2	976837	978338	AT2G03240	.	-	CDS	0
2	1020929	1020931	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_13856	26.0	.	1020930	2	1020571	1022072	AT2G03350	.	-	CDS	0
2	1041348	1041350	pCAMTA2-22C-mock_S1_peak_18234	26.0	.	1041349	2	1040527	1042028	AT2G03450	.	+	CDS	0
2	1051532	1051534	pCAMTA3-22C-cycloheximide_S6_peak_15181	31.0	.	1051533	2	1050508	1052009	AT2G03480	.	+	CDS	0
2	1071898	1071900	pCAMTA2-22C-mock_S1_peak_18254	26.0	.	1071899	2	1070950	1072451	AT2G03530	.	+	CDS	0
2	1094380	1094382	pCAMTA3-22C-cycloheximide_S6_peak_15201	32.0	.	1094381	2	1094128	1095629	AT2G03590	.	+	CDS	0
2	1096504	1096506	pCAMTA3-22C-cycloheximide_S6_peak_15202	26.0	.	1096505	2	1096293	1097794	AT2G03600	.	+	CDS	0
2	1123683	1123685	pCAMTA2-22C-mock_S1_peak_18283	38.0	.	1123684	2	1122511	1124012	AT2G03690	.	-	CDS	0
2	1139568	1139570	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_17745	31.5	.	1139569	2	1139309	1140810	AT2G03730	.	-	CDS	0
2	1148757	1148759	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_17748	31.0	.	1148758	2	1148523	1150024	AT2G03750	.	-	CDS	0
2	1150965	1150967	pCAMTA2-22C-mock_S1_peak_18298	37.0	.	1150966	2	1149955	1151456	AT2G03760	.	-	CDS	0
2	1181597	1181599	pCAMTA2-22C-mock_S1_peak_18318	26.0	.	1181598	2	1180559	1182060	AT2G03880	.	+	CDS	0
2	1281750	1281752	pCAMTA2-22C-mock_S1_peak_18332	25.5	.	1281751	2	1280982	1282483	AT2G04030	.	+	CDS	0
2	1333359	1333361	pCAMTA2-22C-mock_S1_peak_18338	27.0	.	1333360	2	1332463	1333964	AT2G04039	.	+	CDS	0
2	1445182	1445184	pCAMTA3-22C-mock_S4_peak_20627	26.0	.	1445183	2	1444400	1445901	AT2G04220	.	+	CDS	0
2	1520925	1520927	pCAMTA3-22C-mock_S4_peak_20653	27.0	.	1520926	2	1520530	1522031	AT2G04360	.	-	CDS	0
2	1564611	1564613	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_13996	29.0	.	1564612	2	1563210	1564711	AT2G04495	.	+	CDS	0
2	1574887	1574889	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_14000	27.5	.	1574888	2	1574739	1576240	AT2G04520	.	-	CDS	0
2	1577026	1577028	pCAMTA2-22C-mock_S1_peak_18394	30.5	.	1577027	2	1575807	1577308	AT2G04530	.	+	CDS	0
2	1592860	1592862	pCAMTA2-22C-mock_S1_peak_18410	37.0	.	1592861	2	1592167	1593668	AT2G04560	.	-	CDS	0
2	1612596	1612598	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_14015	37.0	.	1612597	2	1612402	1613903	AT2G04620	.	-	CDS	0
2	1640422	1640424	pCAMTA3-22C-cycloheximide_S6_peak_15342	29.0	.	1640423	2	1639187	1640688	AT2G04680	.	+	CDS	0
2	1644552	1644554	pCAMTA2-22C-mock_S1_peak_18421	35.0	.	1644553	2	1643627	1645128	AT2G04690	.	+	CDS	0
2	1657526	1657528	pCAMTA2-22C-mock_S1_peak_18423	28.0	.	1657527	2	1656136	1657637	AT2G04740	.	+	CDS	0
2	1676780	1676782	pCAMTA2-22C-mock_S1_peak_18427	30.0	.	1676781	2	1676487	1677988	AT2G04780	.	+	CDS	0
2	1682964	1682966	pCAMTA3-22C-mock_S4_peak_20733	31.0	.	1682965	2	1682026	1683527	AT2G04795	.	+	CDS	0
2	1701267	1701269	pCAMTA3-22C-mock_S4_peak_20738	29.0	.	1701268	2	1700771	1702272	AT2G04842	.	-	CDS	0
2	1704807	1704809	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_17931	31.0	.	1704808	2	1703493	1704994	AT2G04845	.	-	CDS	0
2	1708517	1708519	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_17936	41.5	.	1708518	2	1708365	1709866	AT2G04860	.	-	CDS	0
2	1711730	1711732	pCAMTA2-22C-mock_S1_peak_18437	30.0	.	1711731	2	1711148	1712649	AT2G04865	.	+	CDS	0
2	1716263	1716265	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_17942	26.0	.	1716264	2	1715886	1717387	AT2G04870	.	-	CDS	0
2	1717760	1717762	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_17943	29.5	.	1717761	2	1717556	1719057	AT2G04880	.	+	CDS	0
2	1718452	1718454	pCAMTA2-22C-mock_S1_peak_18442	26.0	.	1718453	2	1717556	1719057	AT2G04880	.	+	CDS	0
2	1718850	1718852	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_14049	31.5	.	1718851	2	1717556	1719057	AT2G04880	.	+	CDS	0
2	1800337	1800339	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_17964	41.5	.	1800338	2	1799829	1801330	AT2G05070	.	-	CDS	0
2	1824349	1824351	pCAMTA2-22C-mock_S1_peak_18463	51.0	.	1824350	2	1823831	1825332	AT2G05100	.	-	CDS	0
2	1870171	1870173	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_17977	27.0	.	1870172	2	1869019	1870520	AT2G05170	.	+	CDS	0
2	1875589	1875591	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_17980	26.0	.	1875590	2	1874389	1875890	AT2G05180	.	+	CDS	0
2	1976048	1976050	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_18011	26.0	.	1976049	2	1974573	1976074	AT2G05400	.	+	CDS	0
2	2055100	2055102	pCAMTA3-22C-cycloheximide_S6_peak_15417	29.0	.	2055101	2	2054577	2056078	AT2G05580	.	+	CDS	0
2	2072959	2072961	pCAMTA2-22C-mock_S1_peak_18507	41.0	.	2072960	2	2071645	2073146	AT2G05600	.	+	CDS	0
2	2081737	2081739	pCAMTA3-22C-cycloheximide_S6_peak_15424	35.0	.	2081738	2	2081187	2082688	AT2G05620	.	-	CDS	0
2	2141691	2141693	pCAMTA3-22C-cycloheximide_S6_peak_15428	27.0	.	2141692	2	2140590	2142091	AT2G05710	.	+	CDS	0
2	2146376	2146378	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_18041	26.0	.	2146377	2	2146191	2147692	AT2G05720	.	+	CDS	0
2	2171431	2171433	pCAMTA2-22C-mock_S1_peak_18527	26.0	.	2171432	2	2170028	2171529	AT2G05752	.	-	CDS	0
2	2216803	2216805	pCAMTA3-22C-cycloheximide_S6_peak_15455	62.0	.	2216804	2	2216467	2217968	AT2G05810	.	-	CDS	0
2	2234599	2234601	pCAMTA2-22C-mock_S1_peak_18544	26.5	.	2234600	2	2233225	2234726	AT2G05840	.	+	CDS	0
2	2259390	2259392	pCAMTA3-22C-cycloheximide_S6_peak_15460	25.5	.	2259391	2	2258876	2260377	AT2G05910	.	-	CDS	0
2	2322412	2322414	pCAMTA3-22C-mock_S4_peak_20907	32.0	.	2322413	2	2321875	2323376	AT2G05990	.	+	CDS	0
2	2323254	2323256	pCAMTA3-22C-mock_S4_peak_20909	27.0	.	2323255	2	2321875	2323376	AT2G05990	.	+	CDS	0
2	2329804	2329806	pCAMTA2-22C-mock_S1_peak_18576	31.0	.	2329805	2	2329110	2330611	AT2G06000	.	-	CDS	0
2	2355134	2355136	pCAMTA3-22C-mock_S4_peak_20926	58.0	.	2355135	2	2354919	2356420	AT2G06040	.	-	CDS	0
2	2426615	2426617	pCAMTA2-22C-mock_S1_peak_18585	48.0	.	2426616	2	2425339	2426840	AT2G06200	.	+	CDS	0
2	2583105	2583107	pCAMTA3-22C-cycloheximide_S6_peak_15509	37.0	.	2583106	2	2582723	2584224	AT2G06500	.	-	CDS	0
2	2584408	2584410	pCAMTA2-22C-mock_S1_peak_18597	27.0	.	2584409	2	2584214	2585715	AT2G06510	.	+	CDS	0
2	2588258	2588260	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_18133	30.0	.	2588259	2	2587718	2589219	AT2G06520	.	-	CDS	0
2	2895580	2895582	pCAMTA2-22C-mock_S1_peak_18636	27.5	.	2895581	2	2894134	2895635	AT2G06990	.	+	CDS	0
2	2987446	2987448	pCAMTA3-22C-cycloheximide_S6_peak_15562	30.0	.	2987447	2	2986366	2987867	AT2G07190	.	+	CDS	0
2	3094820	3094822	pCAMTA2-22C-mock_S1_peak_18681	31.0	.	3094821	2	3094250	3095751	AT2G07440	.	-	CDS	0
2	3125611	3125613	pCAMTA2-22C-mock_S1_peak_18684	26.5	.	3125612	2	3124670	3126171	AT2G07505	.	+	CDS	0
2	3313341	3313343	pCAMTA2-22C-mock_S1_peak_18690	109.0	.	3313342	2	3312151	3313652	AT2G07687	.	-	CDS	0
2	3514422	3514424	pCAMTA3-22C-cycloheximide_S6_peak_15605	28.0	.	3514423	2	3513773	3515274	AT2G07680	.	+	CDS	0
2	3705311	3705313	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_18267	26.0	.	3705312	2	3705094	3706595	AT2G09840	.	-	CDS	0
2	4019983	4019985	pCAMTA3-22C-cycloheximide_S6_peak_15630	31.0	.	4019984	2	4019304	4020805	AT2G10450	.	+	CDS	0
2	4543353	4543355	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_18363	27.0	.	4543354	2	4542174	4543675	AT2G11405	.	+	CDS	0
2	4618620	4618622	pCAMTA3-22C-cycloheximide_S6_peak_15678	28.0	.	4618621	2	4618144	4619645	AT2G11520	.	+	CDS	0
2	4618903	4618905	pCAMTA2-22C-mock_S1_peak_18783	43.0	.	4618904	2	4618144	4619645	AT2G11520	.	+	CDS	0
2	4658008	4658010	pCAMTA3-22C-cycloheximide_S6_peak_15684	39.0	.	4658009	2	4657444	4658945	AT2G11620	.	+	CDS	0
2	4678256	4678258	pCAMTA3-22C-cycloheximide_S6_peak_15686	37.0	.	4678257	2	4676982	4678483	AT2G11651	.	+	CDS	0
2	4802715	4802717	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_18394	33.5	.	4802716	2	4801998	4803499	AT2G11890	.	+	CDS	0
2	4803304	4803306	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_18395	56.0	.	4803305	2	4801998	4803499	AT2G11890	.	+	CDS	0
2	4804519	4804521	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_18396	27.0	.	4804520	2	4803390	4804891	AT2G11891	.	+	CDS	0
2	5050066	5050068	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_18420	27.0	.	5050067	2	5049587	5051088	AT2G12461	.	-	CDS	0
2	5050566	5050568	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_18423	26.0	.	5050567	2	5049587	5051088	AT2G12461	.	-	CDS	0
2	5050850	5050852	pCAMTA2-22C-mock_S1_peak_18818	27.0	.	5050851	2	5049587	5051088	AT2G12461	.	-	CDS	0
2	5292932	5292934	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_18443	32.0	.	5292933	2	5292896	5294397	AT2G12900	.	+	CDS	0
2	5540902	5540904	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_14373	31.0	.	5540903	2	5540402	5541903	AT2G13360	.	-	CDS	0
2	5587823	5587825	pCAMTA3-22C-mock_S4_peak_21358	29.0	.	5587824	2	5587217	5588718	AT2G13422	.	+	CDS	0
2	5656049	5656051	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_18508	28.5	.	5656050	2	5655989	5657490	AT2G13570	.	-	CDS	0
2	5692812	5692814	pCAMTA3-22C-cycloheximide_S6_peak_15798	27.0	.	5692813	2	5692389	5693890	AT2G13660	.	-	CDS	0
2	5742019	5742021	pCAMTA3-22C-mock_S4_peak_21422	32.0	.	5742020	2	5740978	5742479	AT2G13790	.	+	CDS	0
2	5776138	5776140	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_18544	29.0	.	5776139	2	5775779	5777280	AT2G13820	.	-	CDS	0
2	5907230	5907232	pCAMTA2-22C-mock_S1_peak_18909	31.0	.	5907231	2	5906132	5907633	AT2G14045	.	+	CDS	0
2	5909248	5909250	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_18559	26.0	.	5909249	2	5908239	5909740	AT2G14050	.	+	CDS	0
2	5959981	5959983	pCAMTA2-22C-mock_S1_peak_18931	27.5	.	5959982	2	5959515	5961016	AT2G14120	.	-	CDS	0
2	6034613	6034615	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_14456	31.0	.	6034614	2	6033471	6034972	AT2G14247	.	+	CDS	0
2	6037125	6037127	pCAMTA2-22C-mock_S1_peak_18944	31.0	.	6037126	2	6035973	6037474	AT2G14255	.	+	CDS	0
2	6043940	6043942	pCAMTA2-22C-mock_S1_peak_18949	30.0	.	6043941	2	6043369	6044870	AT2G14260	.	-	CDS	0
2	6053833	6053835	pCAMTA2-22C-mock_S1_peak_18952	31.0	.	6053834	2	6053000	6054501	AT2G14285	.	-	CDS	0
2	6186843	6186845	pCAMTA2-22C-mock_S1_peak_18969	36.0	.	6186844	2	6186483	6187984	AT2G14530	.	+	CDS	0
2	6245002	6245004	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_18634	26.0	.	6245003	2	6243888	6245389	AT2G14620	.	+	CDS	0
2	6272867	6272869	pCAMTA3-22C-mock_S4_peak_21517	45.0	.	6272868	2	6271505	6273006	AT2G14660	.	+	CDS	0
2	6304254	6304256	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_18644	33.0	.	6304255	2	6303656	6305157	AT2G14720	.	-	CDS	0
2	6389128	6389130	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_14500	28.0	.	6389129	2	6389063	6390564	AT2G14860	.	-	CDS	0
2	6389854	6389856	pCAMTA3-22C-mock_S4_peak_21554	30.0	.	6389855	2	6389063	6390564	AT2G14860	.	-	CDS	0
2	6408718	6408720	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_14505	28.5	.	6408719	2	6408515	6410016	AT2G14910	.	-	CDS	0
2	6492960	6492962	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_14519	31.0	.	6492961	2	6492786	6494287	AT2G15020	.	-	CDS	0
2	6504818	6504820	pCAMTA2-22C-mock_S1_peak_19034	28.5	.	6504819	2	6503671	6505172	AT2G15029	.	-	CDS	0
2	6542600	6542602	pCAMTA2-22C-mock_S1_peak_19044	33.0	.	6542601	2	6541335	6542836	AT2G15090	.	+	CDS	0
2	6618795	6618797	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_18716	27.0	.	6618796	2	6618362	6619863	AT2G15240	.	-	CDS	0
2	6640542	6640544	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_14544	28.0	.	6640543	2	6639190	6640691	AT2G15280	.	+	CDS	0
2	6643751	6643753	pCAMTA2-22C-mock_S1_peak_19061	26.5	.	6643752	2	6643511	6645012	AT2G15290	.	-	CDS	0
2	6649756	6649758	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_18729	48.0	.	6649757	2	6648629	6650130	AT2G15300	.	+	CDS	0
2	6667462	6667464	pCAMTA3-22C-cycloheximide_S6_peak_15966	31.0	.	6667463	2	6667175	6668676	AT2G15320	.	-	CDS	0
2	6670324	6670326	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_14556	31.0	.	6670325	2	6669856	6671357	AT2G15325	.	-	CDS	0
2	6672253	6672255	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_14558	26.0	.	6672254	2	6672231	6673732	AT2G15327	.	-	CDS	0
2	6744586	6744588	pCAMTA2-22C-mock_S1_peak_19081	40.0	.	6744587	2	6744281	6745782	AT2G15440	.	-	CDS	0
2	6797351	6797353	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_14585	27.0	.	6797352	2	6796686	6798187	AT2G15580	.	+	CDS	0
2	6814462	6814464	pCAMTA3-22C-cycloheximide_S6_peak_16001	26.0	.	6814463	2	6813520	6815021	AT2G15630	.	+	CDS	0
2	6827795	6827797	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_18784	26.5	.	6827796	2	6827132	6828633	AT2G15670	.	+	CDS	0
2	6833261	6833263	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_14606	43.0	.	6833262	2	6833094	6834595	AT2G15690	.	-	CDS	0
2	6834332	6834334	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_18792	26.0	.	6834333	2	6833094	6834595	AT2G15690	.	-	CDS	0
2	6890927	6890929	pCAMTA3-22C-mock_S4_peak_21714	32.0	.	6890928	2	6890860	6892361	AT2G15820	.	-	CDS	0
2	6935054	6935056	pCAMTA3-22C-cycloheximide_S6_peak_16053	29.5	.	6935055	2	6934833	6936334	AT2G15910	.	-	CDS	0
